club,coupon_type,alternative,form,freecoupons,price_generic,info_name,mailorder,name,pharmacy,price,retail
3,with free Coupon,"Paxil,Brisdelle",tablet,4,generic,Paroxetine,3.6,Paroxetine,Safeway,12.04,27
3,with free Coupon,"Paxil,Brisdelle",tablet,4,generic,Paroxetine,3.6,Paroxetine,Costco,11.99,27
3,retail price,"Paxil,Brisdelle",tablet,4,generic,Paroxetine,3.6,Paroxetine,Walmart,4,
3,with free Discount,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,CVS Pharmacy,10.49,21
3,with free Discount,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Walmart,12,15
3,with free Discount,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Walgreens,9.42,20
3,with free Discount,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Target (CVS),10.49,20
3,with free Coupon,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Rite Aid,8.83,25
3,with free Discount,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Vons Pharmacy,8.96,18
3,with free Coupon,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Costco,8.99,26
3,with free Discount,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Albertsons (Sav-on),8.96,23
3,with free Coupon,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Ralphs,9.17,19
3,with free Discount,"Phenergan,Promethegan,Phenadoz",tablet,8.83,generic,Promethazine,6,Promethazine,Safeway,8.96,23
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,CVS Pharmacy,11.64,33
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Walgreens,11.75,38
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Ralphs,9.91,24
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Vons Pharmacy,1.18,30
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Safeway,1.18,33
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Rite Aid,3.52,42
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Target (CVS),11.64,33
2.5,with free Discount,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Walmart,14.66,33
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Costco,6.18,23
2.5,with free Coupon,Inderal,tablet,1.18,generic,Propranolol,5.4,Propranolol,Albertsons (Sav-on),1.18,30
19.86,with free Coupon,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,CVS Pharmacy,23.93,33
19.86,with free Coupon,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Walgreens,25.2,33
19.86,with free Coupon,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Rite Aid,19.71,65
19.86,with free Coupon,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Target (CVS),23.93,33
19.86,with free Discount,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Costco,26.14,35
19.86,with free Discount,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Walmart,37,43
19.86,with free Coupon,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Ralphs,27.81,48
19.86,with free Discount,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Safeway,20.06,63
19.86,with free Coupon,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Albertsons (Sav-on),20.31,63
19.86,with free Discount,"Pred Forte,Omnipred",eye dropper,19.71,generic,Prednisolone Acetate,41,Prednisolone Acetate,Vons Pharmacy,20.06,41
10.88,with free Coupon,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Rite Aid,19,281
10.88,with free Discount,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,CVS Pharmacy,83.2,141
10.88,with free Coupon,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Ralphs,16.76,121
10.88,with free Coupon,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Costco,26.98,37
10.88,with free Discount,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Target (CVS),83.2,141
10.88,with free Coupon,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Walgreens,111.64,144
10.88,with free Discount,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Walmart,29.7,38
10.88,with free Coupon,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Albertsons (Sav-on),12.98,89
10.88,with free Coupon,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Vons Pharmacy,12.98,92
10.88,with free Coupon,Pravachol,tablet,12.98,generic,Pravastatin,18,Pravastatin,Safeway,12.98,89
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Walgreens,26.34,45
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,CVS Pharmacy,28.68,45
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Rite Aid,18.26,75
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Vons Pharmacy,14.05,79
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Ralphs,19.05,85
20.69,with free Discount,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Walmart,36,40
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Albertsons (Sav-on),14.05,79
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Target (CVS),28.68,45
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Costco,22.25,46
20.69,with free Coupon,Albuterol,hfa inhaler,14.05,generic,Albuterol,66,Proair Hfa,Safeway,14.05,79
12.86,with free Discount,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Walgreens,17.64,
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Costco,12.89,52
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,CVS Pharmacy,19.8,42
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Rite Aid,13.06,47
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Ralphs,12.33,33
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Target (CVS),19.8,42
12.86,with free Discount,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Walmart,34.46,
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Vons Pharmacy,25.84,52
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Safeway,25.84,69
12.86,with free Coupon,Luminal,tablet,12.33,generic,Phenobarbital,49.8,Phenobarbital,Albertsons (Sav-on),25.84,51
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Walgreens,32.24,91
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Vons Pharmacy,6.57,81
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,CVS Pharmacy,33.45,88
3,with free Discount,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Walmart,14.78,50
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Rite Aid,11.2,176
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Costco,5.99,18
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Safeway,6.57,74
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Albertsons (Sav-on),6.57,73
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Ralphs,10.35,30
3,with free Coupon,Protonix,tablet,5.99,generic,Protonix,3.9,Pantoprazole,Target (CVS),33.45,86
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,CVS Pharmacy,6.82,12
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Walgreens,6.8,12
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Rite Aid,7.44,22
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Safeway,6.13,24
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Vons Pharmacy,6.13,23
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Albertsons (Sav-on),6.13,25
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Ralphs,5.26,6
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Target (CVS),6.82,12
3,with free Coupon,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Costco,6.13,12
3,retail price,"Deltasone,Sterapred",tablet,4.6,generic,Prednisone,2,Prednisone,Walmart,4.6,
4.2,with free Discount,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Walgreens,16.96,
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,CVS Pharmacy,17.45,39
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Rite Aid,8.04,45
4.2,with free Discount,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Walmart,12.5,
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Costco,10.99,23
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Ralphs,11.02,35
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Albertsons (Sav-on),14.52,36
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Target (CVS),17.45,39
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Safeway,14.52,37
4.2,with free Coupon,Adipex P,tablet,8.04,generic,Adipex P,,Phentermine,Vons Pharmacy,14.52,37
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,CVS Pharmacy,34.8,57
31.36,with free Coupon,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Walgreens,41.66,84
31.36,with free Coupon,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Ralphs,33.02,105
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Costco,56.04,92
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Rite Aid,38.64,115
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Vons Pharmacy,34.33,116
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Albertsons (Sav-on),34.33,116
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Walmart,65.86,69
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Safeway,34.33,117
31.36,with free Discount,Cholestyramine,can of powder,33.02,generic,Cholestyramine,187.8,Questran,Target (CVS),34.8,57
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,CVS Pharmacy,572,632
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Walgreens,574.15,606
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Ralphs,539.92,627
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Costco,555.28,627
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Rite Aid,575.7,627
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Vons Pharmacy,552.69,627
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Albertsons (Sav-on),552.69,627
561.56,with free Discount,,tablet,539.92,brand,Qtern,521.1,Qtern,Walmart,576.2,635
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Safeway,552.69,601
561.56,with free Coupon,,tablet,539.92,brand,Qtern,521.1,Qtern,Target (CVS),572,627
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,CVS Pharmacy,537.33,751
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Walgreens,537.33,730
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Ralphs,537.33,751
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Costco,537.33,682
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Rite Aid,537.33,801
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Vons Pharmacy,537.33,751
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Albertsons (Sav-on),537.33,751
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Walmart,542.83,722
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Safeway,537.33,751
,with free Discount,,box,537.33,brand,Qbrexza,697.5,Qbrexza,Target (CVS),537.33,751
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,CVS Pharmacy,209.22,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Walgreens,115.07,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Ralphs,240.8,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Costco,246.9,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Rite Aid,147.09,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Vons Pharmacy,246.16,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Albertsons (Sav-on),246.16,
246.69,with free Discount,,chewable tablet,115.07,generic,,290.7,Quflora,Walmart,241.79,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Safeway,246.16,
246.69,with free Coupon,,chewable tablet,115.07,generic,,290.7,Quflora,Target (CVS),209.22,
,with free Coupon,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,CVS Pharmacy,446.05,1348
,with free Coupon,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Walgreens,461.17,2128
,with free Coupon,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Ralphs,384.19,1435
,with free Discount,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Costco,793,1435
,with free Coupon,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Rite Aid,417.81,1435
,with free Discount,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Vons Pharmacy,891.62,1435
,with free Discount,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Albertsons (Sav-on),891.62,1435
,with free Discount,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Walmart,1235.69,1272
,with free Discount,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Safeway,891.62,1435
,with free Coupon,"Quinaglute,Quinalan,Quinatime,Duraquin",tablet,384.19,generic,Quinidine,999,Quinidine Gluconate Er,Target (CVS),446.05,1397
,with free Coupon,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,CVS Pharmacy,24.41,66
,with free Coupon,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Walgreens,23.93,48
,with free Coupon,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Ralphs,20.82,66
,with free Discount,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Costco,32.16,66
,with free Coupon,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Rite Aid,22.84,68
,with free Discount,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Vons Pharmacy,35.99,66
,with free Discount,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Albertsons (Sav-on),35.99,66
,with free Discount,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Walmart,49.11,60
,with free Discount,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Safeway,35.99,66
,with free Coupon,"Cin Quin,Quinora",tablet,20.82,generic,Quinidine,72,Quinidine Sulfate,Target (CVS),24.41,66
42.44,with free Coupon,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,CVS Pharmacy,111.55,323
42.44,with free Coupon,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Walgreens,116.21,367
42.44,with free Coupon,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Ralphs,98.27,344
42.44,with free Discount,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Costco,193.81,344
42.44,with free Coupon,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Rite Aid,107.04,360
42.44,with free Discount,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Vons Pharmacy,142.22,344
42.44,with free Discount,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Albertsons (Sav-on),142.22,344
42.44,with free Discount,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Walmart,273.34,315
42.44,with free Discount,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Safeway,142.22,326
42.44,with free Coupon,Topiramate Er,capsule,98.27,generic,Topiramate,264,Qudexy Xr,Target (CVS),111.55,344
383.77,with free Discount,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,CVS Pharmacy,349.23,442
383.77,with free Discount,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Walgreens,349.23,
383.77,with free Discount,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Ralphs,349.23,446
383.77,with free Discount,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Costco,349.23,446
383.77,with free Discount,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Rite Aid,349.23,446
383.77,with free Coupon,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Vons Pharmacy,391.22,446
383.77,with free Coupon,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Albertsons (Sav-on),391.22,446
383.77,with free Discount,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Walmart,354.73,
383.77,with free Coupon,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Safeway,391.22,443
383.77,with free Discount,,chewable tablet,349.23,brand,Methylphenidate Er,,Quillichew Er,Target (CVS),349.23,442
349.09,with free Discount,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,CVS Pharmacy,317.7,395
349.09,with free Discount,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Walgreens,317.7,
349.09,with free Discount,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Ralphs,317.7,398
349.09,with free Discount,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Costco,317.7,398
349.09,with free Discount,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Rite Aid,317.7,435
349.09,with free Coupon,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Vons Pharmacy,356.5,398
349.09,with free Coupon,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Albertsons (Sav-on),356.5,398
349.09,with free Discount,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Walmart,323.2,
349.09,with free Coupon,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Safeway,356.5,406
349.09,with free Discount,,bottle of oral suspension,317.7,brand,Methylphenidate Er,,Quillivant Xr,Target (CVS),317.7,396
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,CVS Pharmacy,45.2,115
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Walgreens,52.07,143
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Ralphs,22.8,125
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Costco,27.99,143
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Rite Aid,50.17,143
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Vons Pharmacy,24.74,143
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Albertsons (Sav-on),24.74,143
21.45,with free Discount,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Walmart,39.02,156
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Safeway,24.74,143
21.45,with free Coupon,Seasonale,package,22.8,generic,Quasense,171.08,Quasense,Target (CVS),45.2,143
,with free Discount,,inhaler,246.81,brand,Qnasl,271.18,Qnasl,CVS Pharmacy,246.81,321
,with free Discount,,inhaler,246.81,brand,Qnasl,271.18,Qnasl,Walgreens,246.81,322
,with free Discount,,inhaler,246.81,brand,Qnasl,271.18,Qnasl,Ralphs,246.81,320
,with free Discount,,inhaler,246.81,brand,Qnasl,271.18,Qnasl,Costco,246.81,329
,with free Discount,,inhaler,246.81,brand,Qnasl,271.18,Qnasl,Rite Aid,246.81,320
,with free Discount,,inhaler,246.81,brand,Qnasl,271.18,Qnasl,Vons Pharmacy,246.81,335
